N15000-0.00167I0-C61-5-QS5T50W10P500-AN20RN20CN0-ECS50-COONNNN-5;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;160,9000000;160,9000000;160,9000000;160,9000000;160,9000000;205,2500000;205,2500000;205,2500000;205,2500000;205,2500000;241,9555556;241,9555556;241,9555556;241,9555556;241,9555556;259,0222222;259,0222222;259,0222222;259,0222222;259,0222222;264,9722222;264,9722222;264,9722222;264,9722222;264,9722222;264,2805556;264,2805556;264,2805556;264,2805556;264,2805556;279,2503968;279,2503968;279,2503968;279,2503968;279,2503968;284,8353968;284,8353968;284,8353968;284,8353968;284,8353968;288,8270635;288,8270635;288,8270635;288,8270635;288,8270635;323,8781746;323,8781746;323,8781746;323,8781746;
S;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;288,1305200;288,1305200;288,1305200;288,1305200;288,1305200;248,6217092;248,6217092;248,6217092;248,6217092;248,6217092;251,0314162;251,0314162;251,0314162;251,0314162;251,0314162;238,0442050;238,0442050;238,0442050;238,0442050;238,0442050;221,3940597;221,3940597;221,3940597;221,3940597;221,3940597;215,8058702;215,8058702;215,8058702;215,8058702;215,8058702;197,5614397;197,5614397;197,5614397;197,5614397;197,5614397;199,9120229;199,9120229;199,9120229;199,9120229;199,9120229;195,2848536;195,2848536;195,2848536;195,2848536;195,2848536;199,0214556;199,0214556;199,0214556;199,0214556;
V;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;80251,8900000;80251,8900000;80251,8900000;80251,8900000;80251,8900000;59752,3291667;59752,3291667;59752,3291667;59752,3291667;59752,3291667;60916,2128454;60916,2128454;60916,2128454;60916,2128454;60916,2128454;54776,2087709;54776,2087709;54776,2087709;54776,2087709;54776,2087709;47381,4853368;47381,4853368;47381,4853368;47381,4853368;47381,4853368;45019,7678153;45019,7678153;45019,7678153;45019,7678153;45019,7678153;37729,5050239;37729,5050239;37729,5050239;37729,5050239;37729,5050239;38632,6563235;38632,6563235;38632,6563235;38632,6563235;38632,6563235;36864,9682566;36864,9682566;36864,9682566;36864,9682566;36864,9682566;38289,2218007;38289,2218007;38289,2218007;38289,2218007;
Intervallo;[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[71,62898 , 250,17102];[71,62898 , 250,17102];[71,62898 , 250,17102];[71,62898 , 250,17102];[71,62898 , 250,17102];[128,21994 , 282,28006];[128,21994 , 282,28006];[128,21994 , 282,28006];[128,21994 , 282,28006];[128,21994 , 282,28006];[164,17890 , 319,73222];[164,17890 , 319,73222];[164,17890 , 319,73222];[164,17890 , 319,73222];[164,17890 , 319,73222];[185,26937 , 332,77508];[185,26937 , 332,77508];[185,26937 , 332,77508];[185,26937 , 332,77508];[185,26937 , 332,77508];[196,37806 , 333,56639];[196,37806 , 333,56639];[196,37806 , 333,56639];[196,37806 , 333,56639];[196,37806 , 333,56639];[197,41777 , 331,14334];[197,41777 , 331,14334];[197,41777 , 331,14334];[197,41777 , 331,14334];[197,41777 , 331,14334];[218,04025 , 340,46054];[218,04025 , 340,46054];[218,04025 , 340,46054];[218,04025 , 340,46054];[218,04025 , 340,46054];[222,89698 , 346,77382];[222,89698 , 346,77382];[222,89698 , 346,77382];[222,89698 , 346,77382];[222,89698 , 346,77382];[228,32227 , 349,33186];[228,32227 , 349,33186];[228,32227 , 349,33186];[228,32227 , 349,33186];[228,32227 , 349,33186];[262,21568 , 385,54067];[262,21568 , 385,54067];[262,21568 , 385,54067];[262,21568 , 385,54067];
N2000-0.0025I0-C61-5-QS5T25W10P100-AN20RN20CN0-ECS50-COONNNN-5;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;184,0722222;184,0722222;184,0722222;184,0722222;184,0722222;254,2555556;254,2555556;254,2555556;254,2555556;254,2555556;321,3927778;321,3927778;321,3927778;321,3927778;321,3927778;309,0733333;309,0733333;309,0733333;309,0733333;309,0733333;297,1636508;297,1636508;297,1636508;297,1636508;297,1636508;319,7896513;319,7896513;319,7896513;319,7896513;319,7896513;334,4950597;334,4950597;334,4950597;334,4950597;334,4950597;334,9022314;334,9022314;334,9022314;334,9022314;334,9022314;357,1370758;357,1370758;357,1370758;357,1370758;357,1370758;349,7692591;349,7692591;349,7692591;349,7692591;
S;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;210,1152151;210,1152151;210,1152151;210,1152151;210,1152151;211,4042755;211,4042755;211,4042755;211,4042755;211,4042755;201,9837571;201,9837571;201,9837571;201,9837571;201,9837571;196,3328013;196,3328013;196,3328013;196,3328013;196,3328013;135,8256824;135,8256824;135,8256824;135,8256824;135,8256824;137,9714957;137,9714957;137,9714957;137,9714957;137,9714957;123,7892005;123,7892005;123,7892005;123,7892005;123,7892005;125,1002296;125,1002296;125,1002296;125,1002296;125,1002296;130,3403677;130,3403677;130,3403677;130,3403677;130,3403677;104,8010129;104,8010129;104,8010129;104,8010129;
V;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;42676,7901536;42676,7901536;42676,7901536;42676,7901536;42676,7901536;43202,0420926;43202,0420926;43202,0420926;43202,0420926;43202,0420926;39437,5235440;39437,5235440;39437,5235440;39437,5235440;39437,5235440;37261,6832365;37261,6832365;37261,6832365;37261,6832365;37261,6832365;17833,6621416;17833,6621416;17833,6621416;17833,6621416;17833,6621416;18401,5958355;18401,5958355;18401,5958355;18401,5958355;18401,5958355;14812,9739511;14812,9739511;14812,9739511;14812,9739511;14812,9739511;15128,3985208;15128,3985208;15128,3985208;15128,3985208;15128,3985208;16422,3243970;16422,3243970;16422,3243970;16422,3243970;16422,3243970;10617,1438918;10617,1438918;10617,1438918;10617,1438918;
Intervallo;[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[118,97256 , 249,17188];[118,97256 , 249,17188];[118,97256 , 249,17188];[118,97256 , 249,17188];[118,97256 , 249,17188];[188,75651 , 319,75460];[188,75651 , 319,75460];[188,75651 , 319,75460];[188,75651 , 319,75460];[188,75651 , 319,75460];[258,81247 , 383,97308];[258,81247 , 383,97308];[258,81247 , 383,97308];[258,81247 , 383,97308];[258,81247 , 383,97308];[248,24386 , 369,90281];[248,24386 , 369,90281];[248,24386 , 369,90281];[248,24386 , 369,90281];[248,24386 , 369,90281];[255,08100 , 339,24630];[255,08100 , 339,24630];[255,08100 , 339,24630];[255,08100 , 339,24630];[255,08100 , 339,24630];[277,04216 , 362,53714];[277,04216 , 362,53714];[277,04216 , 362,53714];[277,04216 , 362,53714];[277,04216 , 362,53714];[296,14165 , 372,84847];[296,14165 , 372,84847];[296,14165 , 372,84847];[296,14165 , 372,84847];[296,14165 , 372,84847];[296,14263 , 373,66183];[296,14263 , 373,66183];[296,14263 , 373,66183];[296,14263 , 373,66183];[296,14263 , 373,66183];[316,75393 , 397,52022];[316,75393 , 397,52022];[316,75393 , 397,52022];[316,75393 , 397,52022];[316,75393 , 397,52022];[317,29893 , 382,23959];[317,29893 , 382,23959];[317,29893 , 382,23959];[317,29893 , 382,23959];
