4;55.0;
3;55.0;
1;55.0;
2;55.0;
6;55.0;
2;55.0;
6;55.0;
6;55.0;
0;55.0;
4;55.0;
3;55.0;
5;55.0;
2;55.0;
3;55.0;
7;55.0;
3;55.0;
4;55.0;
4;55.0;
3;55.0;
3;55.0;
5;55.0;
1;55.0;
3;55.0;
3;55.0;
3;55.0;
0;55.0;
3;55.0;
3;55.0;
2;55.0;
6;55.0;
