N6000-0.0025I0-C61-5-QS5T25W10P300-AN20RN20CN0-ECS50-COONNNN-5;5,0000000;217110,2333333;203427,5333333;7038,1666667;1451,5000000;1438,5666667;189160,6666667;225739,6000000;11179,7000000;2893,3333333;2873,1666667;184139,2666667;227946,4000000;11463,1000000;4263,6666667;4238,8666667;194091,8333333;219625,4333333;12094,1666667;5653,9666667;5631,7333333;180954,6666667;228963,5000000;14459,4333333;6994,8333333;6969,6000000;178442,2000000;227732,6666667;17046,6000000;8283,9666667;8259,5000000;184705,2333333;221705,7666667;15648,9333333;9627,9666667;9605,2666667;159873,4333333;235809,0000000;20706,8666667;10867,5000000;10834,6333333;191228,1666667;212213,3666667;17430,1333333;12179,8333333;12163,9333333;180716,7333333;219528,9666667;20648,3666667;13482,9666667;13459,9000000;13459,2333333;13459,2333333;13459,2333333;13459,2333333;13459,2333333;13459,2333333;13459,2333333;13459,2333333;13459,2333333;
S;0,0000000;69096,5831466;54382,0848814;6062,3385785;145,7065426;149,8865510;60551,3354962;44818,7252420;7370,7391720;155,9286604;155,1946683;50524,8291245;35373,4338039;6341,2167567;223,4845259;223,6812284;63838,2942631;46602,8430964;7423,1744491;272,1828092;270,3169192;53076,8711408;38205,1166530;6794,9699433;356,5084594;359,3477424;57644,8310763;43764,7775952;7927,8653934;360,4630627;355,8907959;50864,1927663;38014,4320885;5899,6792954;385,6431693;383,9338964;44255,3729625;35697,0475945;7173,7238189;421,2072755;419,4565847;47015,6598197;38242,3777868;6594,7803275;473,5491151;473,6890391;51434,2945145;40317,4667722;8360,5610333;500,0225156;499,3232213;500,0375630;500,0375630;500,0375630;500,0375630;500,0375630;500,0375630;500,0375630;500,0375630;500,0375630;
V;0,0000000;4615193209,1122230;2858830784,1822220;35526884,0722222;20522,7166667;21717,1122222;3544248756,0222220;1941760861,2400005;52516869,4100000;23503,2888889;23282,5388889;2467666412,7955556;1209570491,7733333;38870662,2900000;48280,4888889;48365,5155556;3939483553,9388876;2099430818,5122228;53266734,9388889;71614,0322222;70635,5288889;2723249108,4222217;1410976573,8500000;44632562,6455556;122861,6722222;124826,4400000;3212162331,4933333;1851510566,0222223;60756014,7066667;125602,4988889;122436,3166667;2500927235,5788890;1396927145,4455560;33646008,5955556;143763,2988889;142491,7288889;1893253434,8455558;1231803233,4000000;49746902,9822222;171501,7166667;170079,0322222;2136789859,3388894;1413730143,4988887;42041423,3155556;216773,8055556;216901,9288889;2557303763,7955556;1571314856,0322220;67569014,7655556;241688,4322222;241012,8900000;241702,9788889;241702,9788889;241702,9788889;241702,9788889;241702,9788889;241702,9788889;241702,9788889;241702,9788889;241702,9788889;
Intervallo;[5,00000 , 5,00000];[195702,14999 , 238518,31668];[186578,41935 , 220276,64732];[5159,88204 , 8916,45129];[1406,35598 , 1496,64402];[1392,12756 , 1485,00578];[170400,14367 , 207921,18966];[211853,48637 , 239625,71363];[8896,03572 , 13463,36428];[2845,02221 , 2941,64446];[2825,08295 , 2921,25038];[168485,24003 , 199793,29330];[216986,70584 , 238906,09416];[9498,41100 , 13427,78900];[4194,42482 , 4332,90852];[4169,56387 , 4308,16946];[174312,91719 , 213870,74948];[205186,54933 , 234064,31734];[9794,25645 , 14394,07688];[5569,63670 , 5738,29663];[5547,98148 , 5715,48519];[164509,94496 , 197399,38838];[217126,47009 , 240800,52991];[12354,15871 , 16564,70795];[6884,37689 , 7105,28978];[6858,26387 , 7080,93613];[160582,19460 , 196302,20540];[214173,09594 , 241292,23739];[14590,32220 , 19502,87780];[8172,28498 , 8395,64836];[8149,23493 , 8369,76507];[168946,06221 , 200464,40446];[209927,81625 , 233483,71709];[13821,04518 , 17476,82149];[9508,48346 , 9747,44987];[9486,31304 , 9724,22029];[146161,86223 , 173585,00444];[224749,04110 , 246868,95890];[18484,24334 , 22929,48999];[10736,99803 , 10998,00197];[10704,67377 , 10964,59289];[176661,38032 , 205794,95301];[200364,79220 , 224061,94113];[15386,88314 , 19473,38353];[12033,11437 , 12326,55229];[12017,17102 , 12310,69565];[164780,92850 , 196652,53817];[207037,47071 , 232020,46262];[18058,02747 , 23238,70586];[13328,04549 , 13637,88784];[13305,19549 , 13614,60451];[13304,30750 , 13614,15917];[13304,30750 , 13614,15917];[13304,30750 , 13614,15917];[13304,30750 , 13614,15917];[13304,30750 , 13614,15917];[13304,30750 , 13614,15917];[13304,30750 , 13614,15917];[13304,30750 , 13614,15917];[13304,30750 , 13614,15917];
N6000-0.0025I0-C61-5-QS5T500W10P300-AN0RN0CN0-ECS50-COONNNN-5;5,0000000;214130,3666667;273334,8000000;11014,0666667;0,0000000;5,0000000;232607,9666667;263310,8333333;5636,3000000;0,0000000;5,0000000;206870,7333333;281661,7000000;10102,2000000;0,0000000;5,0000000;189036,4666667;293665,9666667;13550,5666667;0,0000000;5,0000000;228409,0666667;263801,2333333;7170,5000000;0,0000000;5,0000000;185479,5333333;294964,5666667;10444,0000000;0,0000000;5,0000000;192177,6333333;292612,6000000;8776,5000000;0,0000000;5,0000000;217506,7333333;269689,7333333;9368,7000000;0,0000000;5,0000000;208925,1333333;278520,1333333;8561,7000000;0,0000000;5,0000000;192674,4333333;290030,2666667;10802,2333333;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;
S;0,0000000;63348,1716458;48831,1022942;10009,1107839;0,0000000;0,0000000;60682,2841360;47004,6397146;7994,7505887;0,0000000;0,0000000;60737,3026367;43335,1507417;11327,6272933;0,0000000;0,0000000;83994,3504737;60264,0400190;14144,9572925;0,0000000;0,0000000;53005,4362410;42291,2887995;7673,0370454;0,0000000;0,0000000;69769,3178434;52151,1963368;10393,0655595;0,0000000;0,0000000;63809,2333582;48107,9046187;11256,0237230;0,0000000;0,0000000;69124,1117985;52821,9714604;11412,9736074;0,0000000;0,0000000;66471,8978790;49907,8029168;9930,4218029;0,0000000;0,0000000;71058,9053691;52274,1637430;10253,3140771;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;
V;0,0000000;3879224489,1655555;2304993999,5600000;96842888,7288889;0,0000000;0,0000000;3559594954,3655560;2135788282,8722227;61785502,4100000;0,0000000;0,0000000;3566052600,5288897;1815337446,8100000;124037968,7600000;0,0000000;0,0000000;6819882547,7822240;3510696035,4322220;193410489,5788889;0,0000000;0,0000000;2715923728,7288890;1728934671,3788888;56912980,9166667;0,0000000;0,0000000;4705499121,9155560;2629089036,7122235;104415284,6666667;0,0000000;0,0000000;3935897653,0322230;2237224803,9066668;122474801,0500000;0,0000000;0,0000000;4618871404,1955550;2697155313,3288884;125914101,0100000;0,0000000;0,0000000;4271229434,0488890;2407762498,9155555;95326167,9433333;0,0000000;0,0000000;4881055764,5122220;2641501921,8622220;101626101,2455556;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;
Intervallo;[5,00000 , 5,00000];[194503,30442 , 233757,42891];[258205,53803 , 288464,06197];[7912,95995 , 14115,17338];[0,00000 , 0,00000];[5,00000 , 5,00000];[213806,87207 , 251409,06127];[248747,46133 , 277874,20534];[3159,29927 , 8113,30073];[0,00000 , 0,00000];[5,00000 , 5,00000];[188052,59244 , 225688,87423];[268235,23987 , 295088,16013];[6592,57944 , 13611,82056];[0,00000 , 0,00000];[5,00000 , 5,00000];[163012,63201 , 215060,30133];[274994,45597 , 312337,47736];[9168,05727 , 17933,07606];[0,00000 , 0,00000];[5,00000 , 5,00000];[211986,47752 , 244831,65582];[250698,19127 , 276904,27540];[4793,17526 , 9547,82474];[0,00000 , 0,00000];[5,00000 , 5,00000];[163863,01768 , 207096,04899];[278806,64529 , 311122,48804];[7223,93320 , 13664,06680];[0,00000 , 0,00000];[5,00000 , 5,00000];[172407,72108 , 211947,54559];[277707,40520 , 307517,79480];[5289,06425 , 12263,93575];[0,00000 , 0,00000];[5,00000 , 5,00000];[196090,12083 , 238923,34583];[253323,98678 , 286055,47989];[5832,63672 , 12904,76328];[0,00000 , 0,00000];[5,00000 , 5,00000];[188330,25201 , 229520,01466];[263057,27894 , 293982,98773];[5484,97337 , 11638,42663];[0,00000 , 0,00000];[5,00000 , 5,00000];[170658,36685 , 214690,49982];[273834,24650 , 306226,28683];[7625,46551 , 13979,00116];[0,00000 , 0,00000];[0,00000 , 0,00000];[0,00000 , 0,00000];[0,00000 , 0,00000];[0,00000 , 0,00000];[0,00000 , 0,00000];[0,00000 , 0,00000];[0,00000 , 0,00000];[0,00000 , 0,00000];[0,00000 , 0,00000];[0,00000 , 0,00000];
N6000-0.0025I0-C61-5-QS5T500W10P300-AN20RN20CN0-ECS50-COONNNN-5;5,0000000;225752,0333333;261679,1666667;10177,3666667;1695,6333333;1667,1666667;194824,5333333;282554,7333333;15498,1333333;3367,1333333;3327,6000000;189356,8000000;281852,6000000;16000,0666667;4944,1666667;4900,6000000;199829,8000000;270434,6000000;16112,1666667;6523,5666667;6489,0333333;185366,9666667;278568,4000000;18849,3333333;8055,2333333;8009,8666667;183148,3333333;274043,6666667;22013,4666667;9515,6666667;9475,2000000;189617,9333333;267609,2333333;19683,1666667;11041,1666667;10994,0666667;164573,1000000;279975,1000000;26377,8666667;12434,9333333;12383,3000000;196556,6333333;255606,7666667;21315,4666667;13904,1333333;13881,4000000;185611,7666667;259227,7000000;25282,1333333;15371,3333333;15328,2000000;15326,8333333;15326,8333333;15326,8333333;15326,8333333;15326,8333333;15326,8333333;15326,8333333;15326,8333333;15326,8333333;
S;0,0000000;74590,8177364;59409,9620440;8847,7590285;161,7240057;168,2727841;63386,6845550;46317,2793897;10844,7996491;176,1217708;180,2181819;52127,8713023;37783,3350973;9378,4003670;241,8293903;243,1027312;66450,9699047;47577,9903205;10925,8316659;284,3591322;285,3118661;55413,2813163;39082,7004243;9688,7838578;379,0127542;390,8057753;59855,4042439;43855,4453265;11326,4222057;392,6091619;386,9257614;52774,7158041;40558,5325507;8347,6399931;416,6379461;410,5725971;47114,5594031;37044,6593111;10216,0374217;462,1642441;463,0824869;50253,9501474;41906,1256461;9108,8949999;534,8265419;531,3024076;53743,6801768;40451,3288313;11548,0671221;572,3576368;569,7968422;570,2955122;570,2955122;570,2955122;570,2955122;570,2955122;570,2955122;570,2955122;570,2955122;570,2955122;
