V;0,0000000;8603483730,1955550;5442268637,1733330;34219332,7655556;63637,0400000;70596,2322222;6296694170,0455540;4866045692,1822210;40003557,2766667;160953,2400000;160788,6933333;12420100445,4399990;7263270869,2766690;37946104,4455556;161477,5122222;167334,5066667;8612163309,0622200;6206524966,7122220;34600628,1555556;210996,7155556;209583,7566667;10799024108,1433320;6326056839,7155560;89232659,8488889;310811,3155556;306951,1388889;9343351561,3655570;5912063811,9555540;29548459,9166667;308062,9288889;315401,6488889;10245383565,9655550;6720356839,9433340;112000880,7333333;379437,9822222;372472,9288889;8539429466,5566660;5992718262,3122230;47167296,9433333;479244,6266667;481761,0322222;9815690681,6055550;6446878017,1122230;43470244,7833333;467753,4722222;475242,1955556;8903501570,4400000;5628561321,5655550;32918286,5955556;493603,1066667;478254,1955556;479023,4722222;479023,4722222;479023,4722222;479023,4722222;479023,4722222;479023,4722222;479023,4722222;479023,4722222;479023,4722222;
Intervallo;[5,00000 , 5,00000];[395635,52568 , 454094,34098];[395486,28336 , 441980,91664];[5117,63746 , 8804,42921];[2772,90536 , 2931,89464];[2728,90478 , 2896,36189];[368574,52603 , 418585,94064];[416334,94448 , 460299,32219];[10704,58596 , 14690,81404];[5610,97507 , 5863,82493];[5556,43972 , 5809,16028];[376033,13667 , 446271,66333];[389743,82783 , 443456,77217];[10213,58383 , 14095,94950];[8278,93601 , 8532,19733];[8241,69327 , 8499,50673];[349724,58543 , 408212,88123];[408212,41357 , 457864,45309];[14497,02905 , 18204,30429];[10936,38263 , 11225,88404];[10896,83478 , 11185,36522];[331976,43014 , 397470,96986];[412624,92401 , 462752,80932];[18801,70021 , 24755,23312];[13530,78305 , 13882,15028];[13487,24410 , 13836,42257];[362491,33248 , 423411,93419];[386304,38992 , 434764,27674];[17890,52798 , 21316,47202];[16081,36153 , 16431,17180];[16040,49048 , 16394,44285];[307172,17848 , 370965,75485];[420383,05217 , 472049,54783];[22761,01748 , 29430,98252];[18633,75428 , 19021,97905];[18574,41079 , 18959,05588];[366119,50436 , 424360,29564];[372218,10644 , 421007,42690];[24316,07037 , 28644,52963];[21074,04686 , 21510,35314];[21038,24154 , 21475,69179];[350268,42071 , 412709,91262];[383275,40829 , 433879,72504];[26601,81891 , 30757,18109];[23584,64479 , 24015,68854];[23545,69306 , 23980,17361];[356844,72040 , 416314,07960];[371152,77861 , 418436,48806];[29000,92073 , 32616,94594];[26063,00297 , 26505,79703];[26012,33907 , 26448,19427];[26009,06387 , 26445,26947];[26009,06387 , 26445,26947];[26009,06387 , 26445,26947];[26009,06387 , 26445,26947];[26009,06387 , 26445,26947];[26009,06387 , 26445,26947];[26009,06387 , 26445,26947];[26009,06387 , 26445,26947];[26009,06387 , 26445,26947];
N6000-0.0042I0-C61-5-QS5T500W5P500-AN20RN20CN0-ECS50-COONNNN-5;5,0000000;424864,9333333;418733,6000000;6961,0333333;2852,4000000;2812,6333333;393580,2333333;438317,1333333;12697,7000000;5737,4000000;5682,8000000;411152,4000000;416600,3000000;12154,7666667;8405,5666667;8370,6000000;378968,7333333;433038,4333333;16350,6666667;11081,1333333;11041,1000000;364723,7000000;437688,8666667;21778,4666667;13706,4666667;13661,8333333;392951,6333333;410534,3333333;19603,5000000;16256,2666667;16217,4666667;339068,9666667;446216,3000000;26096,0000000;18827,8666667;18766,7333333;395239,9000000;396612,7666667;26480,3000000;21292,2000000;21256,9666667;381489,1666667;408577,5666667;28679,5000000;23800,1666667;23762,9333333;386579,4000000;394794,6333333;30808,9333333;26284,4000000;26235,2666667;352791,3000000;414031,4333333;36868,0333333;28674,8000000;28615,6666667;28613,8333333;28613,8333333;28613,8333333;28613,8333333;
S;0,0000000;94340,6359050;75032,8799456;5949,7319064;256,5763448;270,2417160;80708,2496107;70949,5621637;6432,9612377;408,0482223;407,8395898;113350,6937391;86681,7655880;6265,3484185;408,7122488;416,0584840;94388,2114337;80128,2913147;5982,7880845;467,1963874;465,6294479;105694,8638762;80896,2096191;9607,7910114;567,0352256;563,5030265;98313,4583766;78204,3993733;5528,7767479;564,5226200;571,2071146;102949,8550482;83379,2137328;10763,9667441;626,5158023;620,7389330;93988,7894997;78736,0382521;6985,2527126;704,1095820;705,9557221;100767,8657811;81665,0730462;6705,9092405;695,6169221;701,1632174;95971,4481811;76306,2883582;5835,5291042;714,5795291;703,3816315;88562,1658448;73977,2418214;9276,2284045;713,5873627;715,7336884;716,3192836;716,3192836;716,3192836;716,3192836;
V;0,0000000;8603483730,1955550;5442268637,1733330;34219332,7655556;63637,0400000;70596,2322222;6296694170,0455540;4866045692,1822210;40003557,2766667;160953,2400000;160788,6933333;12420100445,4399990;7263270869,2766690;37946104,4455556;161477,5122222;167334,5066667;8612163309,0622200;6206524966,7122220;34600628,1555556;210996,7155556;209583,7566667;10799024108,1433320;6326056839,7155560;89232659,8488889;310811,3155556;306951,1388889;9343351561,3655570;5912063811,9555540;29548459,9166667;308062,9288889;315401,6488889;10245383565,9655550;6720356839,9433340;112000880,7333333;379437,9822222;372472,9288889;8539429466,5566660;5992718262,3122230;47167296,9433333;479244,6266667;481761,0322222;9815690681,6055550;6446878017,1122230;43470244,7833333;467753,4722222;475242,1955556;8903501570,4400000;5628561321,5655550;32918286,5955556;493603,1066667;478254,1955556;7581815311,8100000;5290211230,5788900;83180132,9655556;492233,3600000;495198,8888889;496009,5388889;496009,5388889;496009,5388889;496009,5388889;
Intervallo;[5,00000 , 5,00000];[395635,52568 , 454094,34098];[395486,28336 , 441980,91664];[5117,63746 , 8804,42921];[2772,90536 , 2931,89464];[2728,90478 , 2896,36189];[368574,52603 , 418585,94064];[416334,94448 , 460299,32219];[10704,58596 , 14690,81404];[5610,97507 , 5863,82493];[5556,43972 , 5809,16028];[376033,13667 , 446271,66333];[389743,82783 , 443456,77217];[10213,58383 , 14095,94950];[8278,93601 , 8532,19733];[8241,69327 , 8499,50673];[349724,58543 , 408212,88123];[408212,41357 , 457864,45309];[14497,02905 , 18204,30429];[10936,38263 , 11225,88404];[10896,83478 , 11185,36522];[331976,43014 , 397470,96986];[412624,92401 , 462752,80932];[18801,70021 , 24755,23312];[13530,78305 , 13882,15028];[13487,24410 , 13836,42257];[362491,33248 , 423411,93419];[386304,38992 , 434764,27674];[17890,52798 , 21316,47202];[16081,36153 , 16431,17180];[16040,49048 , 16394,44285];[307172,17848 , 370965,75485];[420383,05217 , 472049,54783];[22761,01748 , 29430,98252];[18633,75428 , 19021,97905];[18574,41079 , 18959,05588];[366119,50436 , 424360,29564];[372218,10644 , 421007,42690];[24316,07037 , 28644,52963];[21074,04686 , 21510,35314];[21038,24154 , 21475,69179];[350268,42071 , 412709,91262];[383275,40829 , 433879,72504];[26601,81891 , 30757,18109];[23584,64479 , 24015,68854];[23545,69306 , 23980,17361];[356844,72040 , 416314,07960];[371152,77861 , 418436,48806];[29000,92073 , 32616,94594];[26063,00297 , 26505,79703];[26017,33907 , 26453,19427];[325352,22644 , 380230,37356];[391111,18335 , 436951,68331];[33993,99439 , 39742,07228];[28453,71037 , 28895,88963];[28393,91205 , 28837,42129];[28391,89728 , 28835,76939];[28391,89728 , 28835,76939];[28391,89728 , 28835,76939];[28391,89728 , 28835,76939];
N6000-0.0042I0-C61-5-QS5T50W10P500-AN20RN20CN0-ECS50-COONNNN-5;5,0000000;422647,6000000;388865,2333333;6086,0666667;2734,3000000;2706,3333333;391699,8666667;410373,8333333;11386,7000000;5509,6666667;5468,3333333;410193,2000000;388239,0000000;11288,4000000;8080,6000000;8057,7000000;377139,2666667;409646,0000000;15243,6666667;10673,7000000;10642,9666667;363482,7000000;416373,5333333;20194,8000000;13223,0000000;13187,6333333;391881,0333333;391576,9666667;18552,3000000;15704,1666667;15678,7666667;338531,1333333;428066,7666667;24569,5000000;18208,2666667;18163,9000000;394314,4000000;380716,7666667;25142,0000000;20630,9333333;20599,8000000;380553,8000000;394746,4333333;27516,8666667;23097,0666667;23062,3666667;385444,9333333;381690,7666667;29688,7666667;25538,2000000;25486,1000000;25483,6000000;25483,6000000;25483,6000000;25483,6000000;25483,6000000;25483,6000000;25483,6000000;25483,6000000;25483,6000000;
S;0,0000000;93615,7775796;75397,3897521;4865,8993352;258,1666329;268,1344662;79985,1896018;68106,0914892;5480,3314407;393,5119797;398,8430106;113160,9629603;86629,5413478;5404,0202187;419,9920032;425,4885346;93583,2691405;79000,1390793;5197,2693051;460,4530116;462,3344426;105193,8656564;81492,1002893;8227,3594054;568,4031474;562,6960644;97928,7706957;75972,8539688;4804,4348632;569,9398083;570,2794042;103338,2856050;81599,7960155;9638,4468585;613,0226374;611,0349812;93790,5876954;79918,2952916;6026,0878085;699,4951348;699,3355171;100632,1795017;81266,7597724;6122,7266054;686,8799992;692,0581739;95690,8134505;77794,0460725;5407,8235579;702,6108650;691,8182116;691,8969726;691,8969726;691,8969726;691,8969726;691,8969726;691,8969726;691,8969726;691,8969726;691,8969726;
V;0,0000000;8471783351,4400000;5495274168,7122230;22887743,7955556;64428,3433333;69499,5555556;6184376203,7822220;4483825041,3388880;29032898,2766667;149689,9555556;153773,2222222;12378556753,4933360;7254521519,6666670;28229986,7066667;170513,5066667;175005,8100000;8465900654,2622220;6032987908,7333340;26111221,2888889;204949,7433333;206628,0322222;10696891059,3433300;6419596995,9155560;65433128,0266667;312312,7333333;306072,6322222;9270375992,2988900;5579478722,1655550;22313174,5433333;314003,6722222;314377,9788889;10322841229,3822230;6436575819,4455560;89803002,5833333;363270,1955556;360918,2900000;8503451862,2399990;6174036124,9122210;35103276,4666667;472983,6622222;472767,8266667;9789274366,2266640;6384143369,1122230;36238188,3822222;456077,3288889;462979,6988889;8851507386,1955530;5850183150,8455550;28269737,1122222;477206,6266667;462658,6900000;462764,0400000;462764,0400000;462764,0400000;462764,0400000;462764,0400000;462764,0400000;462764,0400000;462764,0400000;462764,0400000;
Intervallo;[5,00000 , 5,00000];[393642,77404 , 451652,42596];[365504,98120 , 412225,48546];[4578,47289 , 7593,66044];[2654,31265 , 2814,28735];[2623,25766 , 2789,40900];[366918,18388 , 416481,54945];[389272,63243 , 431475,03424];[9688,73771 , 13084,66229];[5387,74548 , 5631,58785];[5344,76044 , 5591,90622];[375132,72065 , 445253,67935];[361398,70839 , 415079,29161];[9614,08110 , 12962,71890];[7950,47455 , 8210,72545];[7925,87157 , 8189,52843];[348144,51274 , 406134,02059];[385169,51383 , 434122,48617];[13633,40507 , 16853,92827];[10531,03858 , 10816,36142];[10499,72233 , 10786,21100];[330890,65361 , 396074,74639];[391124,96683 , 441622,09984];[17645,73045 , 22743,86955];[13046,89257 , 13399,10743];[13013,29412 , 13361,97255];[361539,91964 , 422222,14702];[368038,41938 , 415115,51395];[17063,74967 , 20040,85033];[15527,58313 , 15880,75020];[15502,07792 , 15855,45542];[306513,99833 , 370548,26834];[402784,83297 , 453348,70036];[21583,23550 , 27555,76450];[18018,33485 , 18398,19849];[17974,58401 , 18353,21599];[365255,41290 , 423373,38710];[355955,80964 , 405477,72370];[23274,94690 , 27009,05310];[20414,20988 , 20847,65679];[20383,12600 , 20816,47400];[349375,09350 , 411732,50650];[369567,68372 , 419925,18295];[25619,87212 , 29413,86121];[22884,25174 , 23309,88159];[22847,94739 , 23276,78594];[355797,20234 , 415092,66432];[357587,96236 , 405793,57097];[28013,26938 , 31364,26395];[25320,51120 , 25755,88880];[25271,75507 , 25700,44493];[25269,23067 , 25697,96933];[25269,23067 , 25697,96933];[25269,23067 , 25697,96933];[25269,23067 , 25697,96933];[25269,23067 , 25697,96933];[25269,23067 , 25697,96933];[25269,23067 , 25697,96933];[25269,23067 , 25697,96933];[25269,23067 , 25697,96933];
