V;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;1110,1788889;1110,1788889;1110,1788889;1110,1788889;1110,1788889;1107,4622222;1107,4622222;1107,4622222;1107,4622222;1107,4622222;14586,6613889;14586,6613889;14586,6613889;14586,6613889;14586,6613889;14582,2947222;14582,2947222;14582,2947222;14582,2947222;14582,2947222;14580,1080556;14580,1080556;14580,1080556;14580,1080556;14580,1080556;14622,7747222;14622,7747222;14622,7747222;14622,7747222;14622,7747222;24218,1280556;24218,1280556;24218,1280556;24218,1280556;24218,1280556;24210,4858333;24210,4858333;24210,4858333;24210,4858333;24210,4858333;24134,9080556;24134,9080556;24134,9080556;24134,9080556;24134,9080556;24097,6322222;24097,6322222;24097,6322222;24097,6322222;
Intervallo;[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-2,93309 , 18,06643];[-2,93309 , 18,06643];[-2,93309 , 18,06643];[-2,93309 , 18,06643];[-2,93309 , 18,06643];[-2,75357 , 18,22024];[-2,75357 , 18,22024];[-2,75357 , 18,22024];[-2,75357 , 18,22024];[-2,75357 , 18,22024];[-5,84263 , 70,27597];[-5,84263 , 70,27597];[-5,84263 , 70,27597];[-5,84263 , 70,27597];[-5,84263 , 70,27597];[-5,77027 , 70,33694];[-5,77027 , 70,33694];[-5,77027 , 70,33694];[-5,77027 , 70,33694];[-5,77027 , 70,33694];[-5,73408 , 70,36742];[-5,73408 , 70,36742];[-5,73408 , 70,36742];[-5,73408 , 70,36742];[-5,73408 , 70,36742];[-3,28972 , 72,92305];[-3,28972 , 72,92305];[-3,28972 , 72,92305];[-3,28972 , 72,92305];[-3,28972 , 72,92305];[7,74303 , 105,82363];[7,74303 , 105,82363];[7,74303 , 105,82363];[7,74303 , 105,82363];[7,74303 , 105,82363];[7,81744 , 105,88256];[7,81744 , 105,88256];[7,81744 , 105,88256];[7,81744 , 105,88256];[7,81744 , 105,88256];[11,06070 , 108,97264];[11,06070 , 108,97264];[11,06070 , 108,97264];[11,06070 , 108,97264];[11,06070 , 108,97264];[13,61518 , 111,45148];[13,61518 , 111,45148];[13,61518 , 111,45148];[13,61518 , 111,45148];
N6000-0.0042I0-C61-5-QS5T500W5P500-AN20RN20CN0-ECS50-COONNNN-5;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;8,7333333;8,7333333;8,7333333;8,7333333;8,7333333;8,9000000;8,9000000;8,9000000;8,9000000;8,9000000;33,3833333;33,3833333;33,3833333;33,3833333;33,3833333;33,4500000;33,4500000;33,4500000;33,4500000;33,4500000;33,4833333;33,4833333;33,4833333;33,4833333;33,4833333;36,6833333;36,6833333;36,6833333;36,6833333;36,6833333;58,6500000;58,6500000;58,6500000;58,6500000;58,6500000;58,7166667;58,7166667;58,7166667;58,7166667;58,7166667;77,2166667;77,2166667;77,2166667;77,2166667;77,2166667;77,5666667;77,5666667;77,5666667;77,5666667;77,5666667;73,8000000;73,8000000;73,8000000;73,8000000;
S;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;34,2203139;34,2203139;34,2203139;34,2203139;34,2203139;34,1733411;34,1733411;34,1733411;34,1733411;34,1733411;122,6895215;122,6895215;122,6895215;122,6895215;122,6895215;122,6704549;122,6704549;122,6704549;122,6704549;122,6704549;122,6609065;122,6609065;122,6609065;122,6609065;122,6609065;123,2761467;123,2761467;123,2761467;123,2761467;123,2761467;158,2352652;158,2352652;158,2352652;158,2352652;158,2352652;158,2094685;158,2094685;158,2094685;158,2094685;158,2094685;167,0070039;167,0070039;167,0070039;167,0070039;167,0070039;164,4586592;164,4586592;164,4586592;164,4586592;164,4586592;146,1427974;146,1427974;146,1427974;146,1427974;
V;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;1131,9955556;1131,9955556;1131,9955556;1131,9955556;1131,9955556;1128,8900000;1128,8900000;1128,8900000;1128,8900000;1128,8900000;14550,9613889;14550,9613889;14550,9613889;14550,9613889;14550,9613889;14546,4391667;14546,4391667;14546,4391667;14546,4391667;14546,4391667;14544,1747222;14544,1747222;14544,1747222;14544,1747222;14544,1747222;14690,4413889;14690,4413889;14690,4413889;14690,4413889;14690,4413889;24203,7858333;24203,7858333;24203,7858333;24203,7858333;24203,7858333;24195,8947222;24195,8947222;24195,8947222;24195,8947222;24195,8947222;26961,6280556;26961,6280556;26961,6280556;26961,6280556;26961,6280556;26145,0955556;26145,0955556;26145,0955556;26145,0955556;26145,0955556;20645,7933333;20645,7933333;20645,7933333;20645,7933333;
Intervallo;[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,86909 , 19,33576];[-1,86909 , 19,33576];[-1,86909 , 19,33576];[-1,86909 , 19,33576];[-1,86909 , 19,33576];[-1,68787 , 19,48787];[-1,68787 , 19,48787];[-1,68787 , 19,48787];[-1,68787 , 19,48787];[-1,68787 , 19,48787];[-4,62936 , 71,39603];[-4,62936 , 71,39603];[-4,62936 , 71,39603];[-4,62936 , 71,39603];[-4,62936 , 71,39603];[-4,55679 , 71,45679];[-4,55679 , 71,45679];[-4,55679 , 71,45679];[-4,55679 , 71,45679];[-4,55679 , 71,45679];[-4,52050 , 71,48716];[-4,52050 , 71,48716];[-4,52050 , 71,48716];[-4,52050 , 71,48716];[-4,52050 , 71,48716];[-1,51112 , 74,87778];[-1,51112 , 74,87778];[-1,51112 , 74,87778];[-1,51112 , 74,87778];[-1,51112 , 74,87778];[9,62422 , 107,67578];[9,62422 , 107,67578];[9,62422 , 107,67578];[9,62422 , 107,67578];[9,62422 , 107,67578];[9,69888 , 107,73445];[9,69888 , 107,73445];[9,69888 , 107,73445];[9,69888 , 107,73445];[9,69888 , 107,73445];[25,47315 , 128,96018];[25,47315 , 128,96018];[25,47315 , 128,96018];[25,47315 , 128,96018];[25,47315 , 128,96018];[26,61270 , 128,52063];[26,61270 , 128,52063];[26,61270 , 128,52063];[26,61270 , 128,52063];[26,61270 , 128,52063];[28,52081 , 119,07919];[28,52081 , 119,07919];[28,52081 , 119,07919];[28,52081 , 119,07919];
N6000-0.0042I0-C61-5-QS5T50W10P500-AN20RN20CN0-ECS50-COONNNN-5;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;7,5666667;7,5666667;7,5666667;7,5666667;7,5666667;7,7333333;7,7333333;7,7333333;7,7333333;7,7333333;32,2166667;32,2166667;32,2166667;32,2166667;32,2166667;32,2833333;32,2833333;32,2833333;32,2833333;32,2833333;32,3166667;32,3166667;32,3166667;32,3166667;32,3166667;34,8166667;34,8166667;34,8166667;34,8166667;34,8166667;56,7833333;56,7833333;56,7833333;56,7833333;56,7833333;56,8500000;56,8500000;56,8500000;56,8500000;56,8500000;60,0166667;60,0166667;60,0166667;60,0166667;60,0166667;62,5333333;62,5333333;62,5333333;62,5333333;
S;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;33,8889498;33,8889498;33,8889498;33,8889498;33,8889498;33,8474604;33,8474604;33,8474604;33,8474604;33,8474604;122,8399353;122,8399353;122,8399353;122,8399353;122,8399353;122,8215473;122,8215473;122,8215473;122,8215473;122,8215473;122,8123382;122,8123382;122,8123382;122,8123382;122,8123382;122,9919035;122,9919035;122,9919035;122,9919035;122,9919035;158,2821402;158,2821402;158,2821402;158,2821402;158,2821402;158,2571647;158,2571647;158,2571647;158,2571647;158,2571647;158,0099562;158,0099562;158,0099562;158,0099562;158,0099562;157,8878876;157,8878876;157,8878876;157,8878876;
V;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;1110,1788889;1110,1788889;1110,1788889;1110,1788889;1110,1788889;1107,4622222;1107,4622222;1107,4622222;1107,4622222;1107,4622222;14586,6613889;14586,6613889;14586,6613889;14586,6613889;14586,6613889;14582,2947222;14582,2947222;14582,2947222;14582,2947222;14582,2947222;14580,1080556;14580,1080556;14580,1080556;14580,1080556;14580,1080556;14622,7747222;14622,7747222;14622,7747222;14622,7747222;14622,7747222;24218,1280556;24218,1280556;24218,1280556;24218,1280556;24218,1280556;24210,4858333;24210,4858333;24210,4858333;24210,4858333;24210,4858333;24134,9080556;24134,9080556;24134,9080556;24134,9080556;24134,9080556;24097,6322222;24097,6322222;24097,6322222;24097,6322222;
Intervallo;[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-2,93309 , 18,06643];[-2,93309 , 18,06643];[-2,93309 , 18,06643];[-2,93309 , 18,06643];[-2,93309 , 18,06643];[-2,75357 , 18,22024];[-2,75357 , 18,22024];[-2,75357 , 18,22024];[-2,75357 , 18,22024];[-2,75357 , 18,22024];[-5,84263 , 70,27597];[-5,84263 , 70,27597];[-5,84263 , 70,27597];[-5,84263 , 70,27597];[-5,84263 , 70,27597];[-5,77027 , 70,33694];[-5,77027 , 70,33694];[-5,77027 , 70,33694];[-5,77027 , 70,33694];[-5,77027 , 70,33694];[-5,73408 , 70,36742];[-5,73408 , 70,36742];[-5,73408 , 70,36742];[-5,73408 , 70,36742];[-5,73408 , 70,36742];[-3,28972 , 72,92305];[-3,28972 , 72,92305];[-3,28972 , 72,92305];[-3,28972 , 72,92305];[-3,28972 , 72,92305];[7,74303 , 105,82363];[7,74303 , 105,82363];[7,74303 , 105,82363];[7,74303 , 105,82363];[7,74303 , 105,82363];[7,81744 , 105,88256];[7,81744 , 105,88256];[7,81744 , 105,88256];[7,81744 , 105,88256];[7,81744 , 105,88256];[11,06070 , 108,97264];[11,06070 , 108,97264];[11,06070 , 108,97264];[11,06070 , 108,97264];[11,06070 , 108,97264];[13,61518 , 111,45148];[13,61518 , 111,45148];[13,61518 , 111,45148];[13,61518 , 111,45148];
