25;50.0;
32;50.0;
31;50.0;
28;50.0;
18;50.0;
29;50.0;
21;50.0;
23;50.0;
23;50.0;
30;50.0;
28;50.0;
34;50.0;
22;50.0;
30;50.0;
26;50.0;
26;50.0;
29;50.0;
29;50.0;
30;50.0;
29;50.0;
29;50.0;
25;50.0;
23;50.0;
27;50.0;
21;50.0;
27;50.0;
30;50.0;
28;50.0;
30;50.0;
26;50.0;
