28;55.0;
35;55.0;
32;55.0;
28;55.0;
22;55.0;
31;55.0;
24;55.0;
27;55.0;
28;55.0;
32;55.0;
30;55.0;
37;55.0;
24;55.0;
32;55.0;
29;55.0;
31;55.0;
32;55.0;
31;55.0;
32;55.0;
31;55.0;
33;55.0;
27;55.0;
28;55.0;
29;55.0;
23;55.0;
31;55.0;
32;55.0;
32;55.0;
34;55.0;
28;55.0;
