N6000-8.4E-4I0-C61-5-QS5T500W10P100-AN0RN0CN0-ECS50-CNONNNN-5;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;362,7583333;362,7583333;362,7583333;362,7583333;362,7583333;457,4056350;457,4056350;457,4056350;457,4056350;457,4056350;462,4552321;462,4552321;462,4552321;462,4552321;462,4552321;448,3314427;448,3314427;448,3314427;448,3314427;448,3314427;432,2560824;432,2560824;432,2560824;432,2560824;432,2560824;441,2435292;441,2435292;441,2435292;441,2435292;441,2435292;450,4048440;450,4048440;450,4048440;450,4048440;450,4048440;453,3319942;453,3319942;453,3319942;453,3319942;453,3319942;459,3453424;459,3453424;459,3453424;459,3453424;459,3453424;458,8583037;458,8583037;458,8583037;458,8583037;
S;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;202,0703653;202,0703653;202,0703653;202,0703653;202,0703653;146,6782802;146,6782802;146,6782802;146,6782802;146,6782802;101,0083308;101,0083308;101,0083308;101,0083308;101,0083308;95,9511749;95,9511749;95,9511749;95,9511749;95,9511749;86,4948007;86,4948007;86,4948007;86,4948007;86,4948007;77,6642650;77,6642650;77,6642650;77,6642650;77,6642650;90,7237875;90,7237875;90,7237875;90,7237875;90,7237875;87,5923442;87,5923442;87,5923442;87,5923442;87,5923442;82,3706118;82,3706118;82,3706118;82,3706118;82,3706118;80,3509255;80,3509255;80,3509255;80,3509255;
V;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;39471,3514453;39471,3514453;39471,3514453;39471,3514453;39471,3514453;20797,3672737;20797,3672737;20797,3672737;20797,3672737;20797,3672737;9862,5934600;9862,5934600;9862,5934600;9862,5934600;9862,5934600;8899,7403688;8899,7403688;8899,7403688;8899,7403688;8899,7403688;7231,9721944;7231,9721944;7231,9721944;7231,9721944;7231,9721944;5830,6801252;5830,6801252;5830,6801252;5830,6801252;5830,6801252;7956,4454248;7956,4454248;7956,4454248;7956,4454248;7956,4454248;7416,6714668;7416,6714668;7416,6714668;7416,6714668;7416,6714668;6558,7537682;6558,7537682;6558,7537682;6558,7537682;6558,7537682;6241,0621912;6241,0621912;6241,0621912;6241,0621912;
Intervallo;[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[300,15120 , 425,36547];[300,15120 , 425,36547];[300,15120 , 425,36547];[300,15120 , 425,36547];[300,15120 , 425,36547];[411,96054 , 502,85073];[411,96054 , 502,85073];[411,96054 , 502,85073];[411,96054 , 502,85073];[411,96054 , 502,85073];[431,15998 , 493,75048];[431,15998 , 493,75048];[431,15998 , 493,75048];[431,15998 , 493,75048];[431,15998 , 493,75048];[418,60304 , 478,05984];[418,60304 , 478,05984];[418,60304 , 478,05984];[418,60304 , 478,05984];[418,60304 , 478,05984];[405,45754 , 459,05463];[405,45754 , 459,05463];[405,45754 , 459,05463];[405,45754 , 459,05463];[405,45754 , 459,05463];[417,18093 , 465,30612];[417,18093 , 465,30612];[417,18093 , 465,30612];[417,18093 , 465,30612];[417,18093 , 465,30612];[422,29604 , 478,51365];[422,29604 , 478,51365];[422,29604 , 478,51365];[422,29604 , 478,51365];[422,29604 , 478,51365];[426,19340 , 480,47059];[426,19340 , 480,47059];[426,19340 , 480,47059];[426,19340 , 480,47059];[426,19340 , 480,47059];[433,82459 , 484,86610];[433,82459 , 484,86610];[433,82459 , 484,86610];[433,82459 , 484,86610];[433,82459 , 484,86610];[433,96331 , 483,75330];[433,96331 , 483,75330];[433,96331 , 483,75330];[433,96331 , 483,75330];
N6000-8.4E-4I0-C61-5-QS5T500W10P100-AN20RN20CN0-ECS50-CNONNNN-5;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;361,2111111;361,2111111;361,2111111;361,2111111;361,2111111;362,9653174;362,9653174;362,9653174;362,9653174;362,9653174;390,0897547;390,0897547;390,0897547;390,0897547;390,0897547;399,7840109;399,7840109;399,7840109;399,7840109;399,7840109;417,1637061;417,1637061;417,1637061;417,1637061;417,1637061;414,0160084;414,0160084;414,0160084;414,0160084;414,0160084;419,2730887;419,2730887;419,2730887;419,2730887;419,2730887;422,6444848;422,6444848;422,6444848;422,6444848;422,6444848;437,4604674;437,4604674;437,4604674;437,4604674;437,4604674;442,3027281;442,3027281;442,3027281;442,3027281;
S;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;218,2601842;218,2601842;218,2601842;218,2601842;218,2601842;121,9590415;121,9590415;121,9590415;121,9590415;121,9590415;126,6103144;126,6103144;126,6103144;126,6103144;126,6103144;114,2644531;114,2644531;114,2644531;114,2644531;114,2644531;94,7290765;94,7290765;94,7290765;94,7290765;94,7290765;95,7546469;95,7546469;95,7546469;95,7546469;95,7546469;86,5869897;86,5869897;86,5869897;86,5869897;86,5869897;81,1987938;81,1987938;81,1987938;81,1987938;81,1987938;86,6778362;86,6778362;86,6778362;86,6778362;86,6778362;80,4675208;80,4675208;80,4675208;80,4675208;
V;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;46049,5910912;46049,5910912;46049,5910912;46049,5910912;46049,5910912;14378,2075332;14378,2075332;14378,2075332;14378,2075332;14378,2075332;15495,8326443;15495,8326443;15495,8326443;15495,8326443;15495,8326443;12621,1530720;12621,1530720;12621,1530720;12621,1530720;12621,1530720;8674,4780035;8674,4780035;8674,4780035;8674,4780035;8674,4780035;8863,3206566;8863,3206566;8863,3206566;8863,3206566;8863,3206566;7247,3965663;7247,3965663;7247,3965663;7247,3965663;7247,3965663;6373,4693064;6373,4693064;6373,4693064;6373,4693064;6373,4693064;7262,6123818;7262,6123818;7262,6123818;7262,6123818;7262,6123818;6259,1878344;6259,1878344;6259,1878344;6259,1878344;
Intervallo;[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[293,58791 , 428,83431];[293,58791 , 428,83431];[293,58791 , 428,83431];[293,58791 , 428,83431];[293,58791 , 428,83431];[325,17894 , 400,75169];[325,17894 , 400,75169];[325,17894 , 400,75169];[325,17894 , 400,75169];[325,17894 , 400,75169];[350,86228 , 429,31722];[350,86228 , 429,31722];[350,86228 , 429,31722];[350,86228 , 429,31722];[350,86228 , 429,31722];[364,38164 , 435,18638];[364,38164 , 435,18638];[364,38164 , 435,18638];[364,38164 , 435,18638];[364,38164 , 435,18638];[387,81395 , 446,51346];[387,81395 , 446,51346];[387,81395 , 446,51346];[387,81395 , 446,51346];[387,81395 , 446,51346];[384,34850 , 443,68352];[384,34850 , 443,68352];[384,34850 , 443,68352];[384,34850 , 443,68352];[384,34850 , 443,68352];[392,44598 , 446,10020];[392,44598 , 446,10020];[392,44598 , 446,10020];[392,44598 , 446,10020];[392,44598 , 446,10020];[397,48679 , 447,80218];[397,48679 , 447,80218];[397,48679 , 447,80218];[397,48679 , 447,80218];[397,48679 , 447,80218];[410,60521 , 464,31572];[410,60521 , 464,31572];[410,60521 , 464,31572];[410,60521 , 464,31572];[410,60521 , 464,31572];[417,37161 , 467,23385];[417,37161 , 467,23385];[417,37161 , 467,23385];[417,37161 , 467,23385];
