N6000-8.4E-4I0-C61-5-QS5T500W10P100-AN0RN0CN0-ECS50-CNONNNN-5;5,0000000;16772,9666667;101293,1333333;33032,4333333;258,1000000;5,0000000;16324,5000000;99250,4333333;34982,1333333;407,9000000;5,0000000;15604,3333333;103528,5333333;32068,4333333;73,4666667;5,0000000;15053,7333333;101769,5333333;34140,1333333;467,2333333;5,1666667;15448,7333333;104162,8333333;30796,8666667;141,8666667;5,0000000;14782,1666667;101097,8333333;34526,2000000;396,1666667;5,0000000;18416,8000000;103363,2333333;29082,2666667;74,5000000;5,0000000;17557,7000000;101236,5666667;31698,2333333;158,4333333;5,0000000;17322,5666667;101879,2333333;31627,1666667;93,7000000;5,0000000;16452,3000000;103492,3000000;31236,6666667;57,3666667;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;
S;0,0000000;12778,0057709;9662,0363947;13830,7049953;893,3883717;0,0000000;10564,7949137;9578,3699163;14647,7061020;814,8231181;0,0000000;10654,9449013;8361,7953473;11444,6679338;131,8953957;0,0000000;9410,6640351;8764,1840100;13556,8434983;1690,5863640;0,9128709;10442,5716774;6786,6727975;12565,4662406;355,0731574;0,0000000;8801,5676624;8465,4137324;12315,0292183;1046,9222243;0,0000000;8977,2889019;8619,0023612;9261,7897129;139,5067048;0,0000000;9642,4458664;9062,5953719;12526,2614498;300,7964925;0,0000000;11466,8708737;7448,4165162;14374,5208594;122,0833943;0,0000000;11879,2178750;7210,2462398;11058,2032441;79,1425965;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;
V;0,0000000;157834850,4322223;90243115,7155556;184912120,6455556;771538,0233333;0,0000000;107894395,1833333;88686997,9122222;207403450,9155555;641805,4900000;0,0000000;109743589,1555556;67588967,3822222;126614409,9788889;16816,5155556;0,0000000;85608577,6622222;74250557,3155555;177661738,7822223;2762812,8455556;0,8055556;105412393,1288889;44523630,0722222;152627910,4488889;121874,3822222;0,0000000;74885340,2055556;69274455,3388889;146604613,1600000;1059511,2722222;0,0000000;77905325,4933333;71810961,6455556;82921390,3955555;18813,3833333;0,0000000;89877536,8766667;79392947,0455556;151676985,0455555;87462,5788889;0,0000000;127106156,7122222;53629611,6455556;199739288,2722222;14407,5433333;0,0000000;136411956,7433333;50254729,1433333;118207730,3555556;6054,7655556;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;
Intervallo;[5,00000 , 5,00000];[12813,97767 , 20731,95567];[98299,56012 , 104286,70655];[28747,28823 , 37317,57844];[-18,69708 , 534,89708];[5,00000 , 5,00000];[13051,22657 , 19597,77343];[96282,78237 , 102218,08430];[30443,85809 , 39520,40858];[155,44466 , 660,35534];[5,00000 , 5,00000];[12303,12887 , 18905,53779];[100937,81172 , 106119,25495];[28522,55025 , 35614,31641];[32,60173 , 114,33161];[5,00000 , 5,00000];[12138,04241 , 17969,42425];[99054,14028 , 104484,92638];[29939,83829 , 38340,42837];[-56,55832 , 991,02499];[4,88383 , 5,44950];[12213,32813 , 18684,13854];[102060,12940 , 106265,53726];[26903,72845 , 34690,00488];[31,85492 , 251,87841];[5,00000 , 5,00000];[12055,19110 , 17509,14223];[98475,00780 , 103720,65887];[30710,65428 , 38341,74572];[71,80044 , 720,53290];[5,00000 , 5,00000];[15635,38100 , 21198,21900];[100692,82168 , 106033,64499];[26212,70124 , 31951,83209];[31,27686 , 117,72314];[5,00000 , 5,00000];[14570,19649 , 20545,20351];[98428,71730 , 104044,41603];[27817,24187 , 35579,22479];[65,23804 , 251,62863];[5,00000 , 5,00000];[13769,80449 , 20875,32885];[99571,50241 , 104186,96426];[27173,53196 , 36080,80137];[55,87510 , 131,52490];[5,00000 , 5,00000];[12771,78101 , 20132,81899];[101258,36099 , 105726,23901];[27810,52132 , 34662,81201];[32,84604 , 81,88729];[0,00000 , 0,00000];[0,00000 , 0,00000];[0,00000 , 0,00000];[0,00000 , 0,00000];[0,00000 , 0,00000];[0,00000 , 0,00000];[0,00000 , 0,00000];[0,00000 , 0,00000];[0,00000 , 0,00000];[0,00000 , 0,00000];
N6000-8.4E-4I0-C61-5-QS5T500W10P100-AN20RN20CN0-ECS50-CNONNNN-5;5,0000000;16474,5333333;100183,1000000;33087,9666667;884,3000000;528,3333333;19350,5000000;98909,0666667;30867,0000000;1276,3666667;1028,3666667;13996,6333333;97363,7666667;35652,9666667;1708,9000000;1518,2666667;16843,4000000;95901,4333333;33706,7666667;2402,6333333;1973,7000000;14578,0333333;96040,2333333;32907,9666667;2655,9666667;2420,4333333;14288,5333333;90749,3000000;38012,1666667;3753,0000000;2875,5333333;14417,0333333;90798,7000000;38217,3666667;3727,3666667;3321,8333333;16134,4000000;90253,2666667;35396,3333333;4239,2333333;3754,3333333;14023,4666667;86798,3333333;39453,8333333;5343,9333333;4190,0000000;15213,7000000;84872,6000000;39232,8666667;5517,3333333;4623,8333333;4618,4666667;4618,3000000;4618,3000000;4618,3000000;4618,3000000;4618,3000000;4618,3000000;4618,3000000;4618,3000000;
S;0,0000000;9888,5699665;9609,6520205;15176,9891987;659,0968821;67,2782864;9647,7169776;9329,1271792;11611,0464585;705,3935797;89,1633462;9776,2066492;9642,5506022;10218,4772045;279,0935265;110,1428331;9832,8128701;8864,6592392;10972,8053361;1223,5736660;130,4097389;7265,2365910;10596,2782200;11656,4608945;436,5689489;145,9484281;8249,4716559;11496,3011987;14473,7080421;2403,8998344;163,5413547;8007,2127205;8830,2244325;11531,0491268;666,0356459;158,5440401;7704,6331811;7718,5219817;9608,8261450;1041,1729686;152,7096260;7092,2695445;10241,5053424;12648,9306869;2625,6639217;185,9052410;6901,2640079;10239,2883360;12612,3487564;1377,4827700;219,3897623;219,2603135;219,2641534;219,2641534;219,2641534;219,2641534;219,2641534;219,2641534;219,2641534;219,2641534;
V;0,0000000;94524355,4488889;89267231,5566667;222662967,7655555;419928,4100000;4375,4888889;89975828,1166667;84131526,7955556;130322519,8666667;480994,0988889;7685,0988889;92388409,2322222;89879489,3788889;100936700,4988889;75296,7566667;11727,0622222;93461401,9733333;75962777,3122222;116389041,7122222;1447228,0988889;16439,8100000;51024207,2988889;108538408,3788889;131343977,8988889;184239,3655556;20590,9122222;65785323,1822222;127759443,2100000;202505283,6722223;5586109,9333333;25854,2488889;61978273,6988889;75373768,0766667;128532924,1655556;428816,6988889;24298,3388889;57382660,0400000;57589728,8622222;89251888,5555556;1047906,4455556;22542,8888889;48623611,0488889;101392150,6222222;154662265,9388889;6664307,3288889;33408,7333333;46039863,4100000;101348258,1066667;153768963,1155556;1834210,1555556;46527,4722222;46472,5822222;46474,2100000;46474,2100000;46474,2100000;46474,2100000;46474,2100000;46474,2100000;46474,2100000;46474,2100000;
Intervallo;[5,00000 , 5,00000];[13410,77359 , 19538,29308];[97205,75695 , 103160,44305];[28385,70449 , 37790,22885];[680,09307 , 1088,50693];[507,48861 , 549,17806];[16361,36335 , 22339,63665];[96018,63818 , 101799,49515];[27269,56813 , 34464,43187];[1057,81571 , 1494,91763];[1000,74133 , 1055,99200];[10967,68693 , 17025,57973];[94376,23071 , 100351,30263];[32486,99229 , 38818,94104];[1622,42890 , 1795,37110];[1484,14129 , 1552,39204];[13796,91539 , 19889,88461];[93154,91020 , 98647,95646];[30307,08002 , 37106,45331];[2023,53547 , 2781,73120];[1933,29536 , 2014,10464];[12327,05675 , 16829,00991];[92757,20548 , 99323,26119];[29296,46412 , 36519,46922];[2520,70521 , 2791,22812];[2375,21437 , 2465,65230];[11732,61278 , 16844,45388];[87187,41947 , 94311,18053];[33527,80096 , 42496,53238];[3008,20358 , 4497,79642];[2824,86358 , 2926,20309];[11936,17148 , 16897,89519];[88062,84575 , 93534,55425];[34644,72024 , 41790,01309];[3521,00991 , 3933,72342];[3272,71189 , 3370,95478];[13747,28588 , 18521,51412];[87861,84940 , 92644,68393];[32419,24617 , 38373,42050];[3916,64839 , 4561,81828];[3707,01956 , 3801,64711];[11826,08019 , 16220,85314];[83625,22419 , 89971,44248];[35534,83546 , 43372,83121];[4530,42810 , 6157,43857];[4132,40128 , 4247,59872];[13075,49246 , 17351,90754];[81700,17775 , 88045,02225];[35325,20291 , 43140,53042];[5090,55006 , 5944,11661];[4555,86016 , 4691,80651];[4550,53360 , 4686,39974];[4550,36574 , 4686,23426];[4550,36574 , 4686,23426];[4550,36574 , 4686,23426];[4550,36574 , 4686,23426];[4550,36574 , 4686,23426];[4550,36574 , 4686,23426];[4550,36574 , 4686,23426];[4550,36574 , 4686,23426];
