14;50.0;
7;50.0;
10;50.0;
11;50.0;
10;50.0;
13;50.0;
11;50.0;
7;50.0;
11;50.0;
10;50.0;
13;50.0;
11;50.0;
11;50.0;
12;50.0;
8;50.0;
14;50.0;
11;50.0;
9;50.0;
12;50.0;
12;50.0;
9;50.0;
12;50.0;
9;50.0;
12;50.0;
8;50.0;
12;50.0;
10;50.0;
6;50.0;
14;50.0;
9;50.0;
