5;3467;31915;13144;512;441;10964;31728;4301;882;855;10213;27512;8721;1254;1195;12016;25218;9313;1648;1586;7624;27222;10399;2034;1957;9435;26386;8210;2395;2313;9197;26341;8577;2676;2605;7517;20802;14464;3372;2944;7829;24277;11041;3503;3347;5447;20462;10556;3787;3666;3658;3658;3658;3658;3658;3658;3658;3658;3658;
5;570;33204;17408;694;591;13478;24371;9735;2227;1034;5650;33465;8674;1687;1617;3309;25958;16643;2567;2130;3822;23837;16833;3605;2469;4580;30133;9741;2798;2728;5210;26488;13010;3136;3035;6720;24833;11339;3998;3445;5199;22603;15041;4364;3811;4255;23588;16710;4376;4155;4110;4110;4110;4110;4110;4110;4110;4110;4110;
5;8377;29991;9934;572;440;12142;31305;4057;973;936;5303;33660;7675;1384;1327;4595;27850;14705;1870;1824;5827;28860;9874;2241;2142;5289;30291;8697;2561;2477;4302;28589;11010;2912;2829;3667;27281;13487;3344;3205;4975;26757;11893;3593;3510;5186;27111;10643;3843;3786;3782;3782;3782;3782;3782;3782;3782;3782;3782;
5;8131;31603;11505;539;518;7999;32180;8973;1137;1104;10287;29619;7316;1577;1541;4912;22506;18161;3101;2003;6107;28442;12910;2391;2324;14254;20332;8617;4961;2751;4070;27049;13883;3300;3046;3391;24046;16779;3742;3471;3928;21908;17698;4479;3667;6369;23715;12028;4744;4022;4006;4006;4006;4006;4006;4006;4006;4006;4006;
5;16540;29491;4238;511;508;9303;32568;6007;1110;1058;8564;29711;8376;1624;1556;5530;27879;12097;2055;1919;6526;22908;17370;2520;2420;5966;23983;14637;3020;2817;3825;25280;15080;3392;3164;11701;24973;7081;3555;3485;6906;24916;12271;3932;3831;4823;22509;15846;4483;4137;4120;4120;4120;4120;4120;4120;4120;4120;4120;
5;10995;32980;3917;537;472;5727;32301;8196;923;891;10921;27316;6932;1313;1232;3817;29721;12011;1785;1669;5490;24834;12595;2312;2110;4384;29017;9920;2483;2396;4421;24455;13382;2995;2764;5234;22970;12995;3522;3037;6268;23686;12436;3493;3412;7176;22890;11009;4283;3710;3694;3694;3694;3694;3694;3694;3694;3694;3694;
5;9933;35204;3743;452;446;7176;32565;8314;860;825;7215;29598;9677;1366;1235;8906;31752;4135;1618;1602;3960;29610;11304;2206;2035;5255;25975;13591;2541;2409;6018;27080;11260;2907;2838;3033;21006;18647;4846;3125;3981;27468;12775;3593;3492;9219;17523;14404;5803;3847;3805;3805;3805;3805;3805;3805;3805;3805;3805;
5;5554;35774;6722;583;528;8549;32870;7120;1002;970;10179;29483;7875;1473;1417;5748;31079;10120;1968;1906;2011;25910;19025;2458;2333;5048;25347;15849;2877;2699;3012;20194;20252;5338;3066;5914;25616;13077;3481;3368;9204;23401;10534;4193;3713;4294;19733;18943;4919;3957;3941;3939;3939;3939;3939;3939;3939;3939;3939;
5;13813;31504;5034;487;471;6573;31241;11168;1110;1060;9307;29656;9600;1607;1569;3786;27383;15416;2189;1946;2141;25080;18864;2485;2308;6405;28350;10987;2751;2703;8477;28681;7176;3026;3007;7392;25359;11027;3460;3346;6420;23436;13756;3812;3650;8528;23724;11381;4105;3953;3937;3937;3937;3937;3937;3937;3937;3937;3937;
5;7468;33835;7676;571;549;7593;33672;6197;1034;985;15566;26397;6964;1516;1492;10522;23528;9377;4156;1819;6110;26964;11884;2347;2172;5990;20911;17849;3068;2623;8171;23825;12914;3048;2933;5040;24979;12909;3559;3237;6286;22654;14371;4173;3621;6849;24169;11396;4514;4024;4025;4019;4019;4019;4019;4019;4019;4019;4019;
